 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 2   SUL         0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 3   NORDESTE    0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 4   NORTE       0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
2024     7913.   7911.   7908.   7954.   7977.   7975.   7989.   7983.   7949.   7955.   7910.   7910. 
2025     7913.   7913.   7908.   7944.   7977.   7975.   7989.   7977.   7954.   7955.   7910.   7913. 
   1   4               0
2021                                                                     2500.   2500.   2500.   2500. 
2022     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2023     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2024     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2025     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 

2021                                                                     4000.   4000.   5000.   5000. 
2022     8000.   8000.   8000.   8000.   8000.   8000.   6669.   5686.   5646.   5634.   6611.   7618. 
2023     8000.   8000.   8000.   8000.   8000.   8000.   6669.   5686.   5639.   5641.   6611.   7608. 
2024     8000.   8000.   8000.   8000.   8000.   8000.   6686.   5677.   5646.   5655.   6611.   7613. 
2025     8000.   8000.   8000.   8000.   8000.   8000.   6686.   5669.   5653.   5655.   6611.   7618. 
 999
 MERCADO DE ENERGIA TOTAL
 XXX
       XXXJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1
2021                                                                    40634.  41641.  40983.  40961. 
2022    43479.  43798.  43516.  42285.  40048.  39252.  38907.  39769.  41159.  42181.  41514.  41491. 
2023    45003.  45333.  45041.  43767.  41452.  40627.  40271.  41163.  42602.  43659.  42969.  42946. 
2024    46514.  46855.  46554.  45237.  42844.  41959.  41591.  42523.  44033.  45125.  44412.  44388. 
2025    48103.  49009.  47644.  46782.  44307.  43426.  43045.  43998.  45537.  46666.  45928.  45904. 
POS     48103.  49009.  47644.  46782.  44307.  43426.  43045.  43998.  45537.  46666.  45928.  45904. 
   2
2021                                                                    11687.  12058.  12349.  12575. 
2022    13608.  13862.  13242.  12635.  11878.  11978.  11970.  11961.  11881.  12207.  12553.  12783. 
2023    14123.  14387.  13743.  13113.  12328.  12431.  12423.  12414.  12331.  12669.  13028.  13267. 
2024    14651.  14924.  14257.  13603.  12788.  12886.  12864.  12868.  12791.  13143.  13515.  13763. 
2025    15198.  15710.  14583.  14111.  13266.  13378.  13369.  13359.  13269.  13634.  14020.  14277. 
POS     15198.  15710.  14583.  14111.  13266.  13378.  13369.  13359.  13269.  13634.  14020.  14277. 
   3
2021                                                                    11438.  12030.  12243.  12121. 
2022    12200.  12077.  12048.  11859.  11732.  11240.  11005.  11328.  11622.  12221.  12437.  12313. 
2023    12689.  12561.  12531.  12335.  12203.  11691.  11446.  11782.  12088.  12711.  12935.  12806. 
2024    13197.  13063.  13033.  12828.  12691.  12159.  11903.  12254.  12572.  13220.  13453.  13319. 
2025    13734.  13569.  13450.  13351.  13209.  12655.  12391.  12754.  13085.  13758.  14001.  13862. 
POS     13734.  13569.  13450.  13351.  13209.  12655.  12391.  12754.  13085.  13758.  14001.  13862. 
   4
2021                                                                     6161.   6151.   6148.   5940. 
2022     5922.   6042.   6144.   6106.   6152.   6057.   5960.   6226.   6339.   6329.   6325.   6107. 
2023     6108.   6232.   6337.   6298.   6345.   6247.   6147.   6421.   6538.   6528.   6524.   6300. 
2024     6343.   6471.   6580.   6540.   6589.   6487.   6383.   6668.   6789.   6778.   6774.   6541. 
2025     6557.   6745.   6745.   6761.   6812.   6706.   6599.   6893.   7019.   7007.   7003.   6763. 
POS      6557.   6745.   6745.   6761.   6812.   6706.   6599.   6893.   7019.   7007.   7003.   6763. 
 999
 GERACAO DE USINAS NAO SIMULADAS
 XXX  XBL  XXXXXXXXXXXXXXXXXXXX  XTE
       XXXJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1    1  PCH
2021                                                                     1264.   1419.   1961.   2425. 
2022     2509.   2732.   2789.   2478.   2131.   1786.   1523.   1402.   1277.   1431.   1981.   2450. 
2023     2551.   2775.   2833.   2518.   2173.   1833.   1555.   1431.   1301.   1459.   2015.   2490. 
2024     2585.   2812.   2870.   2554.   2196.   1843.   1561.   1434.   1308.   1467.   2023.   2513. 
2025     2628.   2858.   2917.   2596.   2241.   1882.   1594.   1462.   1332.   1494.   2061.   2547. 
   1    2  PCT
2021                                                                     4253.   3857.   3232.   1738. 
2022      832.    899.   1397.   3013.   3874.   4263.   4555.   4460.   4480.   4073.   3421.   1831. 
2023      874.    940.   1456.   3123.   4025.   4392.   4709.   4613.   4567.   4147.   3470.   1853. 
2024      884.    950.   1479.   3188.   4108.   4462.   4763.   4671.   4609.   4182.   3488.   1860. 
2025      891.    957.   1494.   3234.   4162.   4520.   4824.   4734.   4665.   4235.   3530.   1878. 
   1    3  EOL
2021                                                                       11.     11.      9.      9. 
2022       10.      7.      5.      4.      4.      4.      5.      8.     11.     11.      9.      9. 
2023       10.      7.      5.      4.      4.      4.      5.      8.     11.     11.      9.      9. 
2024       10.      7.      5.      4.      4.      4.      5.      8.     11.     11.      9.      9. 
2025       10.      7.      5.      4.      4.      4.      5.      8.     11.     11.      9.      9. 
   1    4  UFV
2021                                                                      248.    225.    292.    304. 
2022      296.    269.    285.    268.    291.    291.    330.    491.    545.    492.    488.    502. 
2023      501.    450.    535.    492.    486.    473.    517.    548.    600.    557.    545.    544. 
2024      559.    496.    509.    522.    480.    466.    533.    541.    608.    572.    545.    552. 
2025      559.    502.    509.    507.    480.    466.    533.    533.    616.    572.    545.    561. 
   2    1  PCH
2021                                                                      759.    890.    884.    828. 
2022     1008.    943.    920.    805.    908.   1074.    957.    846.    798.    929.    938.    880. 
2023     1069.    979.    956.    836.    943.   1110.   1002.    887.    836.    972.    966.    916. 
