 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    9     ANOPLAN = 2021
   70                  95.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00     10.00
   71                 220.00    136.00     56.00     24.00     16.00     28.00     27.00     40.00     56.00     37.00     23.00    124.00
   72                 229.00    144.00     59.00     25.00     18.00     30.00     30.00     42.00     60.00     39.00     24.00    129.00
   73                 268.00    173.00     71.00     31.00     22.00     38.00     41.00     52.00     75.00     47.00     29.00    151.00
   74                 927.00    851.00    507.00    218.00    157.00    256.00    285.00    215.00    243.00    164.00    186.00    751.00
   75                1276.00   1193.00    627.00    274.00    190.00    319.00    381.00    306.00    392.00    243.00    229.00    999.00
   76                1102.00   1030.00    566.00    253.00    178.00    291.00    350.00    264.00    327.00    206.00    210.00    858.00
   77                1551.00   1402.00    668.00    303.00    211.00    343.00    414.00    335.00    443.00    275.00    246.00   1074.00
   78                1595.00   1514.00    680.00    314.00    215.00    345.00    426.00    342.00    465.00    285.00    247.00   1097.00
   80                 115.00     98.00     18.00      9.00      7.00     11.00     10.00     11.00     20.00     12.00      6.00     39.00
   81                2261.00   2114.00    790.00    370.00    254.00    410.00    488.00    418.00    586.00    357.00    281.00   1329.00
   83                 124.00    105.00     20.00     10.00      7.00     12.00     11.00     11.00     21.00     13.00      6.00     42.00
   85                 245.00    115.00     67.00     27.00     55.00    171.00     86.00     51.00    114.00     45.00     22.00     60.00
   88                 288.00    270.00     93.00     44.00     48.00    146.00    106.00     39.00    122.00     75.00     44.00    130.00
   89                 336.00    317.00    110.00     52.00     60.00    184.00    152.00     66.00    155.00     93.00     60.00    157.00
   92                1180.00    906.00    352.00    168.00    216.00    837.00    583.00    299.00    563.00    282.00    150.00    452.00
   93                  37.00     37.00     23.00     11.00     17.00     70.00     43.00     22.00     37.00     12.00     12.00     32.00
   94                1326.00   1177.00    442.00    235.00    270.00   1027.00    801.00    415.00    700.00    357.00    201.00    579.00
   97                 237.00    228.00     84.00     38.00    153.00    358.00    153.00    119.00    185.00     98.00     46.00    106.00
   98                 193.00    157.00     62.00     28.00    119.00    247.00     98.00     76.00    122.00     73.00     35.00     78.00
   99                  72.00     74.00     69.00     52.00     51.00     48.00     45.00     45.00     47.00     56.00     59.00     55.00
  100                   5.00      6.00      6.00      5.00      4.00      4.00      4.00      3.00      4.00      5.00      5.00      5.00
  101                 152.00    136.00     62.00     30.00     39.00    123.00     64.00     31.00     47.00     33.00     32.00    139.00
  102                 111.00    139.00     82.00     73.00    138.00    285.00    168.00    138.00    181.00     87.00     50.00    100.00
  103                 112.00    147.00     84.00     76.00    141.00    293.00    179.00    140.00    189.00     90.00     52.00    104.00
  104                  51.00     52.00     41.00     40.00     33.00     30.00     28.00     24.00     30.00     37.00     47.00     49.00
  109                  22.00     26.00     18.00     20.00     15.00     13.00     12.00     11.00     15.00     20.00     24.00     25.00
  110                  18.00     20.00     17.00     16.00     21.00     49.00     32.00     25.00     35.00     18.00     13.00     19.00
  111                  66.00     81.00     54.00     42.00    121.00    274.00    154.00    175.00    213.00    104.00     59.00     76.00
  112                  66.00     82.00     54.00     43.00    123.00    278.00    155.00    177.00    215.00    105.00     59.00     77.00
  113                  76.00    105.00     64.00     48.00    167.00    367.00    180.00    236.00    269.00    114.00     65.00     87.00
  114                  88.00    130.00     76.00     55.00    220.00    465.00    205.00    304.00    328.00    125.00     72.00     97.00
  115                  20.00     17.00     23.00     12.00     10.00     14.00     14.00     19.00     11.00     13.00     15.00     15.00
  116                   5.00      6.00      4.00      4.00      3.00      3.00      2.00      2.00      3.00      4.00      5.00      6.00
  117                  29.00     26.00     23.00     20.00     18.00     17.00     16.00     13.00     15.00     17.00     23.00     24.00
  118                  22.00     26.00     18.00     20.00     15.00     13.00     12.00     11.00     15.00     20.00     24.00     25.00
  119                  27.00     32.00     22.00     24.00     18.00     16.00     14.00     13.00     18.00     24.00     29.00     31.00
  120                  40.00     43.00     27.00     21.00     15.00     13.00     13.00     11.00      9.00     11.00     23.00     42.00
  121                 113.00    108.00     67.00     45.00     41.00     38.00     32.00     31.00     33.00     34.00     60.00    102.00
  122                 140.00    130.00     82.00     52.00     46.00     43.00     36.00     35.00     36.00     37.00     68.00    125.00
  123                 459.00    401.00    272.00    152.00    115.00    107.00     86.00     84.00     78.00     75.00    169.00    393.00
  125                 571.00    462.00    339.00    187.00    143.00    131.00    103.00    103.00     97.00     92.00    216.00    533.00
  126                 340.00    340.00    308.00    124.00     80.00     70.00     27.00     17.00     21.00     15.00    203.00    340.00
  127                 771.00    572.00    398.00    214.00    170.00    160.00    117.00    107.00    111.00    105.00    293.00    660.00
  129                 951.00    758.00    575.00    346.00    271.00    253.00    188.00    177.00    181.00    172.00    433.00    852.00
  130                1075.00    867.00    655.00    406.00    323.00    294.00    218.00    202.00    221.00    214.00    493.00   1064.00
  131                 144.00    144.00    144.00    122.00     94.00     86.00     67.00     66.00     64.00     61.00    131.00    144.00
  132                  20.00     25.00     17.00     14.00     10.00     10.00      6.00      6.00      8.00      8.00     13.00     31.00
  134                 118.00    223.00    112.00     75.00     51.00     43.00     33.00     27.00     35.00     81.00    127.00    206.00
  135                 208.00    188.00    159.00    117.00     89.00     76.00     67.00     59.00     60.00     70.00    109.00    173.00
  141                 470.00    731.00    445.00    298.00    217.00    197.00    169.00    154.00    158.00    249.00    428.00    582.00
  144                 720.00   1159.00    738.00    499.00    358.00    324.00    265.00    224.00    243.00    347.00    674.00    841.00
  145                  99.00    137.00    136.00    105.00     71.00     56.00     47.00     43.00     47.00     61.00     66.00     91.00
  148                 637.00   1013.00    641.00    432.00    311.00    282.00    222.00    182.00    215.00    313.00    592.00    753.00
  149                 172.00    197.00    138.00     95.00     74.00     71.00     56.00     46.00     58.00     85.00    133.00    185.00
  154                 131.00    116.00    108.00     86.00     91.00     87.00     82.00     79.00     79.00     86.00     87.00     99.00
  155                 147.00    212.00    116.00     56.00     41.00     39.00     34.00     32.00     34.00     37.00     75.00    120.00
  156                 767.00    958.00    642.00    261.00    181.00    148.00     99.00     75.00    126.00    151.00    290.00    585.00
  158                  29.00     54.00     62.00     40.00     29.00     22.00     17.00     14.00     21.00     26.00     32.00     32.00
  160                  10.00     11.00      9.00      8.00      9.00      5.00      5.00      4.00      6.00      6.00      9.00      9.00
  161                 179.00    186.00    142.00     86.00     67.00     49.00     47.00     37.00     42.00     86.00    114.00    160.00
  164                 128.00    134.00    101.00     46.00     34.00     19.00     19.00     13.00     12.00     49.00     67.00    111.00
  168                1423.00   1323.00   2239.00    813.00    592.00    399.00    399.00    383.00    496.00    446.00   1225.00   1151.00
  169                2233.00   2009.00   3323.00   1254.00    833.00    586.00    536.00    478.00    666.00    585.00   1473.00   1553.00
  171                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  172                2191.00   1970.00   3381.00   1332.00    855.00    589.00    539.00    481.00    674.00    560.00   1428.00   1548.00
  173                2191.00   1970.00   3381.00   1332.00    855.00    589.00    539.00    481.00    674.00    560.00   1428.00   1548.00
  175                2191.00   1970.00   3381.00   1332.00    855.00    589.00    539.00    481.00    674.00    560.00   1428.00   1548.00
  176                2191.00   1970.00   3381.00   1332.00    855.00    589.00    539.00    481.00    674.00    560.00   1428.00   1548.00
  178                2169.00   1955.00   3405.00   1374.00    865.00    590.00    541.00    483.00    677.00    549.00   1412.00   1536.00
  183                  69.00    130.00     63.00     40.00     30.00     28.00     23.00     21.00     27.00     43.00     56.00     79.00
  187                 122.00    123.00    122.00    101.00     87.00     77.00     68.00     62.00     61.00     68.00     86.00    112.00
  188                 149.00    441.00    265.00     93.00     49.00     27.00     20.00     16.00     23.00     54.00    491.00    262.00
  190                 364.00    589.00    615.00    464.00    331.00    250.00    217.00    194.00    170.00    179.00    322.00    310.00
  191                 540.00   1571.00   1316.00    624.00    389.00    288.00    198.00    139.00    154.00    186.00    447.00    420.00
  196                  50.00     88.00     50.00     31.00     23.00     20.00     16.00     15.00     15.00     24.00     42.00     50.00
  197                  49.00     39.00     31.00     22.00     18.00     18.00     14.00     13.00     15.00     14.00     30.00     49.00
  198                 111.00     85.00     69.00     52.00     44.00     40.00     31.00     31.00     33.00     34.00     66.00    100.00
  199                1126.00    908.00    686.00    425.00    338.00    308.00    228.00    212.00    231.00    224.00    516.00   1114.00
  201                  14.00     18.00     12.00     10.00      7.00      7.00      4.00      4.00      6.00      6.00      9.00     22.00
  202                   6.00      7.00      5.00      4.00      3.00      3.00      2.00      2.00      2.00      2.00      4.00      9.00
  203                  20.00     26.00     17.00     15.00     11.00     11.00      6.00      5.00      9.00      9.00     14.00     32.00
  204                 755.00   1769.00   2223.00   2619.00   2523.00   2091.00   1477.00   1030.00    499.00    257.00    415.00    366.00
  205                 110.00    231.00    161.00     96.00     65.00     51.00     38.00     29.00     33.00     55.00     79.00     82.00
  206                 254.00    255.00    210.00    133.00     96.00     83.00     68.00     64.00     84.00     92.00    126.00    219.00
  207                 257.00    256.00    212.00    134.00     96.00     84.00     69.00     64.00     85.00     92.00    127.00    220.00
  209                 357.00    689.00    621.00    390.00    246.00    181.00    138.00    108.00     97.00    130.00    204.00    265.00
  211                 356.00    336.00    269.00    150.00    112.00    105.00     81.00     75.00     84.00     74.00    173.00    306.00
  215                 461.00    217.00    126.00     50.00    103.00    322.00    162.00     96.00    214.00     84.00     41.00    113.00
  216                 363.00    357.00    129.00     57.00     62.00    216.00    180.00     79.00    183.00     94.00     63.00    165.00
  217                 908.00    709.00    300.00    138.00    187.00    648.00    459.00    245.00    513.00    250.00    141.00    344.00
  220                  62.00     65.00     40.00     19.00     29.00    120.00     75.00     37.00     64.00     20.00     20.00     56.00
  222                2096.00   1939.00    760.00    354.00    244.00    394.00    471.00    388.00    552.00    337.00    273.00   1268.00
  225                 379.00    476.00    511.00    376.00    187.00     75.00     40.00     25.00     20.00     31.00     76.00    213.00
  226                 162.00    168.00    171.00    161.00    152.00    147.00    145.00    144.00    143.00    146.00    149.00    155.00
  227                 678.00   1042.00   1579.00   1044.00    683.00    540.00    446.00    366.00    334.00    350.00    471.00    531.00
  228                 770.00   1210.00   1770.00   1206.00    782.00    594.00    490.00    402.00    346.00    363.00    485.00    586.00
  229                2095.00   3035.00   4841.00   3597.00   2351.00   1179.00    786.00    573.00    471.00    487.00    725.00   1047.00
  230                2100.00   3037.00   4862.00   3631.00   2382.00   1189.00    791.00    575.00    472.00    486.00    726.00   1041.00
  237                 544.00    381.00    372.00    225.00    184.00    166.00    148.00    138.00    128.00    165.00    268.00    386.00
  238                 620.00    425.00    419.00    258.00    211.00    194.00    172.00    164.00    154.00    191.00    308.00    425.00
  239                 754.00    517.00    506.00    319.00    264.00    247.00    218.00    211.00    205.00    242.00    384.00    514.00
  240                 826.00    549.00    561.00    356.00    291.00    280.00    244.00    242.00    233.00    257.00    407.00    567.00
  241                 194.00    159.00    174.00    122.00    117.00    106.00     96.00     91.00     85.00    101.00    100.00    140.00
  242                 852.00    565.00    582.00    370.00    302.00    293.00    255.00    253.00    244.00    264.00    416.00    589.00
  243                 879.00    601.00    607.00    382.00    313.00    304.00    264.00    264.00    256.00    270.00    421.00    588.00
  244                6413.00   5583.00   5968.00   3365.00   2519.00   2374.00   1906.00   1731.00   1710.00   1759.00   2677.00   4410.00
  245                6843.00   5948.00   6301.00   3598.00   2758.00   2627.00   2131.00   1961.00   1936.00   1996.00   2930.00   4671.00
  246                7933.00   6696.00   7149.00   4150.00   3231.00   3213.00   2624.00   2454.00   2460.00   2423.00   3457.00   5060.00
  247                 152.00    131.00    169.00    111.00     92.00     78.00     67.00     58.00     52.00     73.00     83.00    116.00
  248                 158.00    137.00    177.00    116.00     96.00     82.00     69.00     61.00     54.00     75.00     87.00    120.00
  249                 329.00    197.00    233.00    129.00    124.00    146.00    117.00    101.00    110.00    106.00    143.00    194.00
  251                 135.00    222.00    247.00    133.00     82.00     65.00     45.00     38.00     39.00     48.00     94.00    111.00
  252                  72.00     65.00     84.00     56.00     55.00     48.00     42.00     39.00     35.00     40.00     42.00     53.00
  253                 583.00   1661.00   1528.00    697.00    432.00    310.00    212.00    150.00    165.00    192.00    481.00    450.00
  254                   9.00     34.00     13.00     29.00     32.00     11.00      7.00      7.00     25.00     16.00    208.00     60.00
  255                  99.00    338.00    119.00     56.00     31.00     22.00     16.00     13.00     18.00     54.00    195.00    168.00
  257                 928.00   2639.00   2988.00   1236.00    745.00    473.00    321.00    226.00    249.00    279.00    754.00    705.00
  258                 105.00    351.00    138.00     61.00     33.00     23.00     17.00     13.00     19.00     54.00    233.00    180.00
  259                  72.00     65.00     84.00     56.00     55.00     48.00     42.00     39.00     35.00     40.00     42.00     53.00
  261                 170.00    147.00    190.00    125.00    103.00     88.00     75.00     65.00     58.00     78.00     96.00    127.00
  262                  64.00    121.00     56.00     36.00     28.00     25.00     22.00     21.00     25.00     41.00     51.00     73.00
  263                 122.00    230.00    118.00     78.00     53.00     45.00     34.00     27.00     37.00     82.00    132.00    210.00
  265                  28.00     47.00     33.00     22.00     16.00     14.00     11.00      9.00     10.00     11.00     28.00     29.00
  266               12806.00  11952.00  10958.00   6397.00   5005.00   5368.00   4443.00   3971.00   4468.00   3925.00   4993.00   7221.00
  267                 171.00    195.00    137.00     94.00     73.00     70.00     56.00     46.00     58.00     84.00    132.00    183.00
  269                 784.00    801.00   1078.00   1284.00   1737.00   1386.00    958.00    792.00    360.00    489.00    550.00    674.00
  270                 496.00   1462.00   1115.00    553.00    347.00    266.00    183.00    129.00    142.00    177.00    412.00    387.00
  271                2657.00   5389.00   8129.00   4046.00   2654.00   1493.00   1077.00    805.00    801.00    774.00   2062.00   1999.00
  273                1282.00   3327.00   4785.00   1842.00   1120.00    656.00    442.00    312.00    343.00    341.00   1036.00    949.00
  274                2723.00   5980.00  10027.00   5963.00   3474.00   1576.00    989.00    674.00    621.00    598.00   1712.00   1750.00
  275                7088.00  14016.00  25908.00  18449.00  10605.00   4362.00   2645.00   1769.00   1463.00   1377.00   3762.00   4176.00
  276                3685.00   6785.00  13408.00  10541.00   6021.00   2352.00   1398.00    925.00    711.00    658.00   1730.00   2048.00
  277                 221.00    386.00    488.00    453.00    447.00    262.00    225.00    166.00    133.00    114.00    151.00    132.00
  278                 141.00    234.00    303.00     90.00     62.00     50.00     46.00     41.00     37.00     52.00     62.00    106.00
  279                 455.00   1010.00   1088.00    896.00    381.00    170.00     62.00     28.00     31.00     45.00     91.00    199.00
  280                 755.00   1774.00   2228.00   2626.00   2530.00   2101.00   1482.00   1034.00    501.00    258.00    415.00    367.00
  281                  84.00     79.00     84.00     70.00     73.00     65.00     61.00     60.00     58.00     66.00     64.00     69.00
  282                  88.00     91.00     85.00     64.00     63.00     59.00     55.00     55.00     58.00     69.00     72.00     67.00
  283                  16.00     49.00     59.00     27.00     14.00     10.00      8.00      9.00     11.00     11.00     84.00     58.00
  284                 239.00    241.00     87.00     39.00    154.00    372.00    163.00    122.00    192.00    102.00     47.00    109.00
  285               23933.00  32703.00  35234.00  35478.00  25651.00  18741.00  10568.00   4732.00   4795.00   3261.00   4485.00  11246.00
  286                  80.00     79.00     26.00     17.00     13.00     32.00     32.00     18.00     26.00     14.00     11.00     70.00
  287               23968.00  32580.00  35656.00  35808.00  26228.00  19257.00  10893.00   4932.00   4967.00   3366.00   4621.00  11353.00
  288                5203.00   8920.00  19653.00  18609.00  13775.00   5025.00   2312.00   1143.00    851.00    693.00   1344.00   2511.00
  289                  58.00     60.00     56.00     42.00     41.00     39.00     36.00     36.00     38.00     45.00     48.00     44.00
  290                 671.00   1187.00   1931.00   2308.00   3148.00   3192.00   2406.00   1877.00    671.00    337.00    489.00    398.00
  291                 242.00    488.00    891.00    651.00    325.00    172.00    102.00     57.00     37.00     40.00     41.00    102.00
  292                4103.00   7320.00  13900.00  12609.00  10875.00   3425.00   1212.00    243.00    101.00      0.00    544.00   1611.00
  293                1464.00   2224.00   7129.00   7303.00   3864.00   1952.00   1262.00    980.00    810.00    742.00    894.00   1076.00
  294                 178.00    145.00    160.00    112.00    108.00     97.00     89.00     84.00     78.00     96.00     91.00    134.00
  295                  78.00     75.00     78.00     79.00     65.00     62.00     58.00     56.00     57.00     60.00     58.00     64.00
  296                  39.00     39.00     42.00     43.00     35.00     33.00     31.00     29.00     29.00     30.00     29.00     33.00
  297                 764.00   1792.00   2244.00   2647.00   2551.00   2121.00   1495.00   1044.00    506.00    260.00    418.00    370.00
  298                 160.00    160.00    160.00    117.00     90.00     82.00     65.00     65.00     61.00     58.00    126.00    160.00
  299                 895.00    681.00    478.00    274.00    222.00    201.00    147.00    132.00    151.00    147.00    353.00    872.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301                  22.00     26.00     18.00     20.00     15.00     13.00     12.00     11.00     15.00     20.00     24.00     25.00
  302                1100.00   1600.00   5753.00   6000.00   2900.00   1600.00   1100.00    900.00    750.00    693.00    800.00    900.00
  303                  39.00     41.00     38.00     14.00     10.00     10.00      6.00      6.00      8.00      8.00     13.00     43.00
