NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 229 IPTER    10.00  6 2023  6 2023                                                                                                                                                                     
 229 IPTER     0.00  7 2023  4 2024                                                                                                                                                                     
 229 IPTER    32.26  5 2024  5 2024                                                                                                                                                                     
 229 IPTER     0.00  6 2024  4 2025                                                                                                                                                                     
 229 IPTER     9.68  5 2025  5 2025                                                                                                                                                                     
 229 IPTER     0.00  6 2025                                                                                                                                                                             
 229 TEIFT     0.00  9 2021 10 2021 
 182 POTEF   175.56  9 2021          PALMEIRAS GO                                                                                                                                                       
 182 FCMAX     0.00  9 2021  9 2021                                                                                                                                                                     
 182 FCMAX    73.48 10 2021 10 2021                                                                                                                                                                     
 182 FCMAX    77.75 11 2021 11 2021                                                                                                                                                                     
 182 FCMAX    79.06 12 2021 12 2021                                                                                                                                                                     
 182 FCMAX    80.00  1 2022                                                                                                                                                                             
 182 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  50 POTEF   200.00  9 2021          PIRAT.12 G                                                                                                                                                         
  50 FCMAX     0.00  9 2021                                                                                                                                                                             
 230 POTEF     5.00  9 2021          PREDILECTA                                                                                                                                                         
 230 FCMAX   100.00  9 2021 10 2021                                                                                                                                                                             
 230 GTMIN     1.00  9 2021                                                                                                                                                                             
 230 FCMAX    99.43 11 2021 11 2021                                                                                                                                                                     
 230 FCMAX   100.00 12 2021                                                                                                                                                                             
 230 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
   9 POTEF    25.00  9 2021          R.SILVEIRA                                                                                                                                                         
   9 FCMAX     0.00  9 2021                                                                                                                                                                             
  62 POTEF   385.90  9 2021          SEROPEDICA                                                                                                                                                         
  62 FCMAX    90.90  9 2021  9 2021                                                                                                                                                                     
  62 FCMAX    91.60 10 2021 10 2021                                                                                                                                                                     
  62 GTMIN    97.84 10 2021 10 2021                                                                                                                                                                     
  62 FCMAX    93.29 11 2021 12 2021                                                                                                                                                                     
  62 GTMIN    97.22 11 2021 11 2021                                                                                                                                                                     
  62 FCMAX   100.00  1 2022                                                                                                                                                                             
  62 GTMIN   105.38 12 2021 12 2021                                                                                                                                                                     
  62 GTMIN    98.38  1 2022  1 2022                                                                                                                                                                     
  62 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
   4 POTEF   436.00  9 2021          ST.CRUZ 34                                                                                                                                                         
   4 FCMAX     0.00  9 2021                                                                                                                                                                             
  86 POTEF   500.00  9 2021          ST.CRUZ NOVA                                                                                                                                                       
  86 FCMAX    70.00  9 2021  1 2022                                                                                                                                                                     
  86 FCMAX   100.00  2 2022                                                                                                                                                                             
  86 IPTER    58.71  1 2022  1 2022                                                                                                                                                                     
  86 IPTER     0.00  2 2022 12 2022                                                                                                                                                                     
  86 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 146 POTEF    41.40  9 2021          STA VITORIA                                                                                                                                                        
 146 FCMAX   100.00  9 2021 10 2021                                                                                                                                                                    
 146 FCMAX    48.31 11 2021 12 2021                                                                                                                                                                     
 146 FCMAX    93.00  1 2022                                                                                                                                                                     
 146 IPTER   100.00  1 2022  2 2022                                                                                                                                                                     
 146 IPTER     0.00  3 2022 12 2022                                                                                                                                                                     
 146 IPTER   100.00  1 2023  2 2023                                                                                                                                                                     
 146 IPTER     0.00  3 2023 12 2023                                                                                                                                                                     
 146 IPTER   100.00  1 2024  2 2024                                                                                                                                                                     
 146 IPTER     0.00  3 2024 12 2024                                                                                                                                                                     
 146 IPTER   100.00  1 2025  2 2025                                                                                                                                                                     
 146 IPTER     0.00  3 2025                                                                                                                                                                             
 146 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 194 POTEF   340.00  9 2021          T.NORTE 2                                                                                                                                                          
 194 FCMAX     0.00  9 2021                                                                                                                                                                             
  90 POTEF   928.70  9 2021          TERMOMACAE                                                                                                                                                         
  90 FCMAX    88.30  9 2021  9 2021                                                                                                                                                                     
  90 FCMAX    87.05 10 2021 10 2021                                                                                                                                                                     
  90 FCMAX    80.32 11 2021 11 2021                                                                                                                                                                     
  90 FCMAX    90.81 12 2021 12 2021                                                                                                                                                                     
  90 FCMAX    99.99  1 2022                                                                                                                                                                             
  90 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  47 POTEF  1036.00  9 2021          TERMORIO                                                                                                                                                           
  47 FCMAX    71.87  9 2021  9 2021                                                                                                                                                                     
  47 GTMIN   100.50  9 2021  9 2021                                                                                                                                                                     
  47 FCMAX    86.35 10 2021 10 2021                                                                                                                                                                     
  47 GTMIN   146.76 10 2021 10 2021                                                                                                                                                                     
  47 FCMAX    86.69 11 2021 11 2021                                                                                                                                                                     
  47 GTMIN   145.83 11 2021 11 2021                                                                                                                                                                     
  47 FCMAX    91.41 12 2021 12 2021                                                                                                                                                                     
  47 GTMIN   158.07 12 2021 12 2021                                                                                                                                                                     
  47 FCMAX   100.00  1 2022                                                                                                                                                                             
  47 GTMIN   147.57  1 2022  1 2022                                                                                                                                                                     
  47 GTMIN   102.38  2 2022  2 2022                                                                                                                                                                     
  47 GTMIN   101.88  3 2022  3 2022                                                                                                                                                                     
  47 GTMIN   100.50  4 2022 11 2022                                                                                                                                                                     
  47 GTMIN   101.88 12 2022  1 2023                                                                                                                                                                     
  47 GTMIN   100.50  2 2023  2 2023                                                                                                                                                                     
  47 GTMIN   105.38  3 2023  3 2023                                                                                                                                                                     
  47 GTMIN   100.50  4 2023  9 2023                                                                                                                                                                     
  47 GTMIN   101.08 10 2023 10 2023                                                                                                                                                                     
  47 GTMIN   100.50 11 2023 12 2023                                                                                                                                                                     
  47 GTMIN   101.88  1 2024  1 2024                                                                                                                                                                     
  47 GTMIN   100.50  2 2024  9 2024                                                                                                                                                                     
  47 GTMIN   107.52 10 2024 10 2024                                                                                                                                                                     
  47 GTMIN   100.50 11 2024 12 2024                                                                                                                                                                     
  47 GTMIN   101.88  1 2025  1 2025                                                                                                                                                                     
  47 GTMIN   102.38  2 2025  2 2025                                                                                                                                                                     
  47 GTMIN   100.50  3 2025  9 2025                                                                                                                                                                     
  47 GTMIN   107.52 10 2025 10 2025                                                                                                                                                                     
  47 GTMIN   100.50 11 2025 11 2025                                                                                                                                                                     
  47 GTMIN   101.88 12 2025                                                                                                                                                                             
  47 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  68 POTEF   350.00  9 2021          TRES LAGOAS                                                                                                                                                        
  68 FCMAX    74.26  9 2021  9 2021                                                                                                                                                                     
  68 FCMAX    77.14 10 2021 10 2021                                                                                                                                                                     
  68 FCMAX    66.86 11 2021 11 2021                                                                                                                                                                     
  68 FCMAX    77.14 12 2021 12 2021                                                                                                                                                                     
  68 FCMAX    75.21  1 2022  7 2022                                                                                                                                                                     
  68 IPTER    16.61  1 2022  7 2022                                                                                                                                                                     
  68 FCMAX   100.00  8 2022                                                                                                                                                                             
  68 IPTER     0.00  8 2022 12 2022                                                                                                                                                                     
  68 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  49 POTEF   174.60  9 2021          VIANA                                                                                                                                                              
  49 FCMAX    95.00  9 2021 10 2021                                                                                                                                                                     
  49 FCMAX    95.07 11 2021 12 2021                                                                                                                                                                     
  49 FCMAX   100.00  1 2022                                                                                                                                                                             
  49 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 334 POTEF   144.12  9 2021  9 2021  W. ARJONA                                                                                                                                                          
 334 FCMAX    97.14  9 2021  9 2021                                                                                                                                                                     
 334 POTEF   177.12 10 2021                                                                                                                                                                             
 334 FCMAX     0.00 10 2021                                                                                                                                                                             
 334 TEIFT     0.00  9 2021 10 2021                                                                                                                                                                  
 108 POTEF    53.58  9 2021          XAVANTES                                                                                                                                                           
 108 FCMAX    99.85  9 2021 12 2021                                                                                                                                                                     
 108 FCMAX    99.99  1 2022                                                                                                                                                                             
 108 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  48 POTEF   484.15  9 2021          ARAUCARIA                                                                                                                                                          
  48 FCMAX    52.67  9 2021  9 2021                                                                                                                                                                     
  48 FCMAX    98.23 10 2021 10 2021                                                                                                                                                                     
  48 FCMAX     4.76 11 2021 11 2021                                                                                                                                                                     
  48 FCMAX    35.47 12 2021 12 2021                                                                                                                                                                     
  48 FCMAX     0.00  1 2022                                                                                                                                                                             
  48 TEIFT     0.00  9 2021 12 2021
 237 POTEF    50.00  6 2023          CAMBARA                                                                                                                                                            
 237 GTMIN    20.00  6 2023                                                                                                                                                                             
 156 POTEF   350.00  9 2021          CANDIOTA 3                                                                                                                                                         
 156 FCMAX    88.57  9 2021 10 2021                                                                                                                                                                     
 156 GTMIN   210.00  9 2021 10 2021                                                                                                                                                                     
 156 FCMAX     8.76 11 2021 11 2021                                                                                                                                                                     
 156 GTMIN    30.66 11 2021 11 2021                                                                                                                                                                     
 156 FCMAX    93.92 12 2021 12 2021                                                                                                                                                                     
 156 GTMIN   210.00 12 2021 10 2022                                                                                                                                                                     
 156 FCMAX   100.00  1 2022                                                                                                                                                                             
 156 IPTER     0.00  1 2022 10 2022                                                                                                                                                                     
 156 GTMIN   210.00 12 2022 10 2023                                                                                                                                                                     
 156 IPTER   100.00 11 2022 11 2022                                                                                                                                                                     
 156 IPTER     0.00 12 2022 10 2023                                                                                                                                                                     
 156 GTMIN   210.00 12 2023 10 2024                                                                                                                                                                     
 156 IPTER   100.00 11 2023 11 2023                                                                                                                                                                     
 156 IPTER     0.00 12 2023 10 2024                                                                                                                                                                     
 156 GTMIN   210.00 12 2024 10 2025                                                                                                                                                                     
 156 IPTER   100.00 11 2024 11 2024                                                                                                                                                                     
 156 IPTER     0.00 12 2024 10 2025                                                                                                                                                                     
 156 GTMIN   210.00 12 2025                                                                                                                                                                             
 156 IPTER   100.00 11 2025 11 2025                                                                                                                                                                     
 156 IPTER     0.00 12 2025                                                                                                                                                                             
 156 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  64 POTEF   248.57  9 2021          CANOAS                                                                                                                                                             
  64 FCMAX    92.53  9 2021  9 2021                                                                                                                                                                     
  64 FCMAX    75.55 10 2021 10 2021                                                                                                                                                                     
  64 FCMAX    59.86 11 2021 11 2021                                                                                                                                                                     
  64 FCMAX    99.77 12 2021 12 2021                                                                                                                                                                     
  64 FCMAX   100.00  1 2022                                                                                                                                                                             
  64 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 169 POTEF     4.00  9 2021          CISFRAMA                                                                                                                                                           
 169 FCMAX    75.00  9 2021 12 2021                                                                                                                                                                     
 169 FCMAX    90.00  1 2022                                                                                                                                                                             
 169 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  28 POTEF    20.00  9 2021          FIGUEIRA                                                                                                                                                           
  28 FCMAX     0.00  9 2021 12 2021                                                                                                                                                                     
  28 FCMAX    90.00  1 2022                                                                                                                                                                             
  28 IPTER    37.10  1 2022  1 2022                                                                                                                                                                     
  28 GTMIN     4.65  1 2022  1 2022                                                                                                                                                                     
  28 IPTER     0.00  2 2022 12 2022                                                                                                                                                                     
  28 GTMIN    12.81  2 2022 12 2022                                                                                                                                                                     
  28 IPTER    37.10  1 2023  1 2023                                                                                                                                                                     
  28 GTMIN     4.65  1 2023  1 2023                                                                                                                                                                     
  28 IPTER     0.00  2 2023 12 2023                                                                                                                                                                     
  28 GTMIN    12.81  2 2023 12 2023                                                                                                                                                                     
  28 IPTER    37.10  1 2024  1 2024                                                                                                                                                                     
  28 GTMIN     4.65  1 2024  1 2024                                                                                                                                                                     
  28 IPTER     0.00  2 2024 12 2024                                                                                                                                                                     
  28 GTMIN    12.81  2 2024 12 2024                                                                                                                                                                     
  28 IPTER    37.10  1 2025  1 2025                                                                                                                                                                     
  28 GTMIN     4.65  1 2025  1 2025                                                                                                                                                                     
  28 IPTER     0.00  2 2025                                                                                                                                                                             
  28 GTMIN    12.81  2 2025                                                                                                                                                                             
  28 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  26 POTEF   100.00  9 2021          J.LACERDA A1                                                                                                                                                       
  26 FCMAX    80.00  9 2021 10 2021                                                                                                                                                                     
  26 GTMIN    57.00  9 2021 12 2021                                                                                                                                                                     
  26 FCMAX   100.00 11 2021 12 2021                                                                                                                                                                     
  26 GTMIN    30.00  1 2022  1 2022                                                                                                                                                                     
  26 FCMAX    90.00  1 2022                                                                                                                                                                             
  26 GTMIN    25.00  6 2022 10 2022                                                                                                                                                                     
  26 GTMIN    30.00  1 2023  1 2023                                                                                                                                                                     
  26 GTMIN    25.00  6 2023 10 2023                                                                                                                                                                     
  26 GTMIN    30.00  1 2024  1 2024                                                                                                                                                                     
  26 GTMIN    25.00  6 2024 10 2024                                                                                                                                                                     
  26 GTMIN    30.00  1 2025  1 2025                                                                                                                                                                     
  26 GTMIN    25.00  6 2025 10 2025                                                                                                                                                                     
  26 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  27 POTEF   132.00  9 2021          J.LACERDA A2                                                                                                                                                       
  27 FCMAX    83.33  9 2021 10 2021                                                                                                                                                                     
  27 GTMIN    66.00  9 2021  1 2022                                                                                                                                                                     
  27 FCMAX    71.67 11 2021 11 2021                                                                                                                                                                     
  27 FCMAX   100.00 12 2021 12 2021                                                                                                                                                                     
  27 FCMAX    90.91  1 2022                                                                                                                                                                             
  27 GTMIN    66.00  4 2022 10 2022                                                                                                                                                                     
  27 GTMIN    66.00  1 2023  1 2023                                                                                                                                                                     
  27 GTMIN    66.00  4 2023 10 2023                                                                                                                                                                     
  27 GTMIN    66.00  1 2024  1 2024                                                                                                                                                                     
  27 GTMIN    66.00  4 2024 10 2024                                                                                                                                                                     
  27 GTMIN    66.00  1 2025  1 2025                                                                                                                                                                     
  27 GTMIN    66.00  4 2025 10 2025                                                                                                                                                                     
  27 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  25 POTEF   262.00  9 2021          J.LACERDA B                                                                                                                                                        
  25 FCMAX    83.97  9 2021 10 2021                                                                                                                                                                     
  25 GTMIN   220.00  9 2021 12 2021                                                                                                                                                                     
  25 FCMAX   100.00 11 2021 12 2021                                                                                                                                                                     
  25 FCMAX    91.60  1 2022                                                                                                                                                                             
  25 GTMIN   175.89  1 2022  1 2022                                                                                                                                                                     
  25 GTMIN   175.89  4 2022  1 2023                                                                                                                                                                     
  25 GTMIN   175.89  4 2023  1 2024                                                                                                                                                                     
  25 GTMIN   175.89  4 2024  1 2025                                                                                                                                                                     
  25 GTMIN   175.89  4 2025                                                                                                                                                                             
  25 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  24 POTEF   363.00  9 2021          J.LACERDA C                                                                                                                                                        
  24 FCMAX    90.91  9 2021 10 2021                                                                                                                                                                     
  24 GTMIN   289.00  9 2021 12 2021                                                                                                                                                                     
  24 FCMAX   100.00 11 2021 12 2021                                                                                                                                                                     
  24 GTMIN   242.05  1 2022  1 2022                                                                                                                                                                     
  24 FCMAX    92.29  1 2022                                                                                                                                                                             
